Date,gold,dxy,crude,us10y,sp500
,GLD,DX-Y.NYB,CL=F,^TNX,^GSPC
2024-03-08,201.6300048828125,102.73999786376953,78.01000213623047,4.089000225067139,5123.68994140625
2024-03-11,202.0,102.87000274658203,77.93000030517578,4.104000091552734,5117.93994140625
2024-03-12,199.7899932861328,102.95999908447266,77.55999755859375,4.15500020980835,5175.27001953125
2024-03-13,201.19000244140625,102.79000091552734,79.72000122070312,4.191999912261963,5165.31005859375
2024-03-14,200.35000610351562,103.36000061035156,81.26000213623047,4.297999858856201,5150.47998046875
2024-03-15,199.7100067138672,103.43000030517578,81.04000091552734,4.303999900817871,5117.08984375
2024-03-18,200.02999877929688,103.58000183105469,82.72000122070312,4.340000152587891,5149.419921875
2024-03-19,199.8000030517578,103.80999755859375,83.47000122070312,4.296999931335449,5178.509765625
2024-03-20,202.17999267578125,103.41000366210938,81.68000030517578,4.2729997634887695,5224.6201171875
2024-03-21,201.97000122070312,104.0,81.06999969482422,4.270999908447266,5241.52978515625
2024-03-22,200.35000610351562,104.43000030517578,80.62999725341797,4.2179999351501465,5234.18017578125
2024-03-25,200.99000549316406,104.2300033569336,81.94999694824219,4.252999782562256,5218.18994140625
2024-03-26,201.63999938964844,104.29000091552734,81.62000274658203,4.234000205993652,5203.580078125
2024-03-27,203.10000610351562,104.3499984741211,81.3499984741211,4.196000099182129,5248.490234375
2024-03-28,205.72000122070312,104.55000305175781,83.16999816894531,4.205999851226807,5254.35009765625
2024-04-01,207.82000732421875,105.0199966430664,83.70999908447266,4.328999996185303,5243.77001953125
2024-04-02,210.88999938964844,104.81999969482422,85.1500015258789,4.364999771118164,5205.81005859375
2024-04-03,212.74000549316406,104.25,85.43000030517578,4.355000019073486,5211.490234375
2024-04-04,211.52000427246094,104.12000274658203,86.58999633789062,4.309000015258789,5147.2099609375
2024-04-05,215.13999938964844,104.30000305175781,86.91000366210938,4.377999782562256,5204.33984375
2024-04-08,216.47999572753906,104.13999938964844,86.43000030517578,4.423999786376953,5202.39013671875
2024-04-09,217.6699981689453,104.1500015258789,85.2300033569336,4.366000175476074,5209.91015625
2024-04-10,215.61000061035156,105.25,86.20999908447266,4.559999942779541,5160.64013671875
2024-04-11,219.8000030517578,105.27999877929688,85.0199966430664,4.576000213623047,5199.06005859375
2024-04-12,216.88999938964844,106.04000091552734,85.66000366210938,4.499000072479248,5123.41015625
2024-04-15,220.9499969482422,106.20999908447266,85.41000366210938,4.627999782562256,5061.81982421875
2024-04-16,221.22000122070312,106.26000213623047,85.36000061035156,4.658999919891357,5051.41015625
2024-04-17,219.58999633789062,105.94999694824219,82.69000244140625,4.585000038146973,5022.2099609375
2024-04-18,220.33999633789062,106.1500015258789,82.7300033569336,4.646999835968018,5011.1201171875
2024-04-19,221.02999877929688,106.1500015258789,83.13999938964844,4.614999771118164,4967.22998046875
2024-04-22,215.57000732421875,106.08000183105469,82.8499984741211,4.623000144958496,5010.60009765625
2024-04-23,215.0399932861328,105.69000244140625,83.36000061035156,4.5980000495910645,5070.5498046875
